corridor,date,rate_t,favourability_percentile_90,past_best_5,past_advantage_5,predicted_rate_h1,predicted_rate_h2,predicted_rate_h3,predicted_rate_h4,predicted_rate_h5,predicted_future_best_5,predicted_regret_5,actual_future_best_5,actual_regret_5
AMD_RUB,2026-05-23,0.193518,0.9777777777777777,0.192438,-0.0056121971751940765,0.1936178407637311,0.193582987500301,0.1935860466133933,0.1936603170978938,0.1937170421998158,0.193582987500301,0.0,0.19264,0.004537045649500253
AMD_RUB,2026-05-26,0.194413,0.9555555555555556,0.192438,-0.010263045760192917,0.1946161200109989,0.1946720349465208,0.1946737572196554,0.1948717384013516,0.194820219382424,0.1946161200109989,0.0,0.19264,0.009119760509842431
AMD_RUB,2026-05-27,0.194888,0.9444444444444444,0.192438,-0.012731373221505148,0.1947627886797312,0.1948191190216818,0.1950859264589279,0.1952672923377096,0.1951765490134931,0.1947627886797312,0.0006424783479167402,0.19264,0.011534830261483518
AMD_RUB,2026-05-28,0.19264,0.9888888888888889,0.192438,-0.0010496887309159716,0.1923399648398085,0.1923476323425226,0.1926486859868808,0.1927332924099082,0.1928425134123114,0.1923399648398085,0.0015574914877050613,0.192901,0.0
AMD_RUB,2026-05-29,0.193918,0.9444444444444444,0.192438,-0.0076907887215623165,0.1940788009880042,0.1940033623327263,0.1939910239972353,0.1941202846268293,0.1942389677497579,0.1939910239972353,0.0,0.192901,0.005244484782227631
AMD_RUB,2026-05-30,0.192901,0.9666666666666667,0.19264,-0.0013548588039866251,0.1926843983642165,0.1926258353167216,0.1928304968688362,0.1929923221043473,0.1931064815470307,0.1926258353167216,0.0014264554526850588,0.194253,0.0
AMD_RUB,2026-06-02,0.194253,0.9222222222222223,0.19264,-0.008373131229235897,0.1945282045544096,0.1945765004370465,0.1945553625707741,0.1947022063804718,0.1946713381806742,0.1945282045544096,0.0,0.19689,0.0
AMD_RUB,2026-06-03,0.19689,0.8777777777777778,0.19264,-0.022061877076411978,0.1970565725485666,0.1971675857017385,0.1973566903902127,0.1973178873312084,0.197226112495362,0.1970565725485666,0.0,0.194685,0.011199146731677649
AMD_RUB,2026-06-04,0.199022,0.8333333333333334,0.19264,-0.03312915282392026,0.1992747568875718,0.1993386544759859,0.1993679097765397,0.1994636243341624,0.1994131662489861,0.1992747568875718,0.0,0.194685,0.021791560731979416
AMD_RUB,2026-06-05,0.201567,0.6777777777777778,0.192901,-0.04492459862831197,0.2019614962354277,0.2022410980063847,0.2023096148974333,0.2020322025392145,0.201936616410772,0.201936616410772,0.0,0.194685,0.0341424935629344
AMD_RUB,2026-06-06,0.199351,0.8222222222222222,0.192901,-0.0334368406591983,0.1991067687765782,0.1992695466658353,0.199510533369178,0.199647127460375,0.1995558648197811,0.1991067687765782,0.001225131669376088,0.194685,0.023405952315263046
AMD_RUB,2026-06-09,0.198802,0.8444444444444444,0.194253,-0.02341791375165376,0.1988621309221224,0.1988748252840837,0.1988910560213774,0.199018882794748,0.1989870430710807,0.1988621309221224,0.0,0.194685,0.020709047192684224
AMD_RUB,2026-06-10,0.194685,0.9,0.19689,0.011199146731677649,0.1942512648633677,0.1943839960350206,0.194569130514942,0.1946420825361959,0.1948030930717084,0.1942512648633677,0.002227881637682961,0.194846,0.0
AMD_RUB,2026-06-11,0.194846,0.8888888888888888,0.194685,-0.0008269769114209851,0.1949510324762325,0.194804892874727,0.1948187884500593,0.19482553491611,0.1950310144324563,0.194804892874727,0.00021097238471920834,0.195179,0.0
AMD_RUB,2026-06-12,0.195179,0.8666666666666667,0.194685,-0.002537432262372522,0.1951619013293099,0.1950951024830247,0.1951258125524341,0.1951495685081157,0.1953779011173057,0.1950951024830247,0.00042984909736854557,0.195918,0.0
AMD_RUB,2026-06-16,0.196846,0.8444444444444444,0.194685,-0.011099982022241037,0.1969896077153712,0.1970622697562891,0.1970102215634378,0.1971425434577871,0.1971393575741533,0.1969896077153712,0.0,0.195918,0.004714345224185325
AMD_RUB,2026-06-17,0.195918,0.8555555555555556,0.194685,-0.006333307650820618,0.1957172308935433,0.1957694880675676,0.1958980818912375,0.1960574273095117,0.196105093713783,0.1957172308935433,0.001024760902299543,0.197652,0.0
AMD_RUB,2026-06-18,0.197652,0.8111111111111111,0.194685,-0.01524000308190152,0.19790438404296,0.1980133700425939,0.1979979238785174,0.1981044450402205,0.1980520407908597,0.19790438404296,0.0,0.199243,0.0
AMD_RUB,2026-06-19,0.199243,0.7444444444444445,0.194846,-0.022566539728811535,0.1994215376781151,0.1995991409707455,0.1996181174156048,0.1997041868251853,0.1996725191822859,0.1994215376781151,0.0,0.199481,0.0
AMD_RUB,2026-06-20,0.199481,0.7222222222222222,0.195179,-0.022041305673253783,0.1994389705019622,0.1995759732195767,0.1996866273951461,0.1999152630047153,0.1998520215238339,0.1994389705019622,0.00021069424174635393,0.20041,0.0
AMD_RUB,2026-06-23,0.20041,0.6888888888888889,0.195918,-0.022927959656591,0.2006280351607343,0.2007987670192001,0.2007513159856079,0.2008317944321176,0.2008137110252607,0.2006280351607343,0.0,0.202728,0.0
AMD_RUB,2026-06-24,0.202728,0.5333333333333333,0.195918,-0.03475944017395024,0.2030527300136204,0.2032302301520621,0.2031564361670344,0.2032376805841222,0.20314882617466,0.2030527300136204,0.0,0.203228,0.0
AMD_RUB,2026-06-25,0.203228,0.4666666666666667,0.197652,-0.028211199481917703,0.2032217658211555,0.2034730434244935,0.2034870324097557,0.203709566315177,0.2035812248023766,0.2032217658211555,3.0675787019941276e-05,0.205384,0.0
AMD_RUB,2026-06-26,0.205384,0.30000000000000004,0.199243,-0.030821659983035828,0.205700540287848,0.2058911085493776,0.2056334284018121,0.2058704837260543,0.2058135094899702,0.2056334284018121,0.0,0.209337,0.0
AMD_RUB,2026-06-27,0.209337,0.21111111111111114,0.199481,-0.04940821431615043,0.2098287950050157,0.2099868227299623,0.2099225939252792,0.2098070657951806,0.209840123152957,0.2098070657951806,0.0,0.209974,0.0
AMD_RUB,2026-06-30,0.211253,0.1777777777777778,0.20041,-0.05410408662242399,0.2115933308285718,0.2120818485980734,0.2115424821743675,0.2116232370510345,0.2115546423736244,0.2115424821743675,0.0,0.209974,0.006054351890860733
AMD_RUB,2026-07-01,0.212753,0.15555555555555556,0.202728,-0.04945049524486014,0.2130314885088311,0.2133232206055196,0.2129998071765745,0.2131034942902051,0.2131910744390078,0.2129998071765745,0.0,0.207162,0.02627930040939486
AMD_RUB,2026-07-02,0.212648,0.16666666666666663,0.203228,-0.04635188064636769,0.2126826749942479,0.2129744516220388,0.2128194642949817,0.2130920577766043,0.2130360365695098,0.2126826749942479,0.0,0.207162,0.025798502689891232
AMD_RUB,2026-07-03,0.211649,0.18888888888888888,0.205384,-0.03050383671561559,0.2114959771927676,0.2118044894077329,0.2116872742616982,0.2119979008369516,0.2119635471742088,0.2114959771927676,0.0007230027414842248,0.206826,0.02278772873956406
AMD_RUB,2026-07-04,0.209974,0.2222222222222222,0.209337,-0.003042940330662992,0.2096826246768054,0.2097705479674274,0.2099666885975302,0.2100358018975044,0.2102009810141844,0.2096826246768054,0.0013876733461980655,0.206826,0.014992332384009373
AMD_RUB,2026-07-07,0.212179,0.18888888888888888,0.209974,-0.01050130016097237,0.2124753622925843,0.2125746820854233,0.2124020209259119,0.2125099159312608,0.2125717078789463,0.2124020209259119,0.0,0.206826,0.02522869841030449
AMD_RUB,2026-07-08,0.207162,0.33333333333333337,0.209974,0.01339213426424215,0.2067437883704891,0.2067019306492892,0.2069059182213285,0.2070165625803489,0.2073246208719579,0.2067019306492892,0.0022208192173796405,0.206826,0.001621919077823167
AMD_RUB,2026-07-09,0.208017,0.33333333333333337,0.207162,-0.00412720479624639,0.208245672478979,0.2083216536664695,0.2080403887294116,0.2081936575619094,0.2081937382029998,0.2080403887294116,0.0,0.206826,0.0057254935894662335
AMD_RUB,2026-07-10,0.206826,0.37777777777777777,0.207162,0.001621919077823167,0.2064877695842639,0.2065311745723588,0.2067200253674207,0.2068085067197822,0.2069883571140632,0.2064877695842639,0.0016353379929801239,0.20868,0.0
AMD_RUB,2026-07-11,0.20868,0.3111111111111111,0.206826,-0.008964056743349455,0.2090332292080112,0.2090704256702393,0.2089802279581804,0.208983847208653,0.2089271249966995,0.2089271249966995,0.0,0.208954,0.0
AMD_RUB,2026-07-14,0.208954,0.3111111111111111,0.206826,-0.010288841828396773,0.2088906885949592,0.2091096087342952,0.2089867245054305,0.2092221782086767,0.2092230923912246,0.2088906885949592,0.00030299207022018733,0.211297,0.0
AMD_RUB,2026-07-15,0.211297,0.2222222222222222,0.206826,-0.021617204800170202,0.2116335421439856,0.2117925594255782,0.2117614343215768,0.2117860359601779,0.2118303112392709,0.2116335421439856,0.0,0.212272,0.0
AMD_RUB,2026-07-16,0.212272,0.18888888888888888,0.206826,-0.02633131231083122,0.2124491042382746,0.2127243101527845,0.2127586688895434,0.2128131611415347,0.2128169236037349,0.2124491042382746,0.0,0.213651,0.0
AMD_RUB,2026-07-17,0.213651,0.1444444444444445,0.206826,-0.032998752574627935,0.213889376517994,0.214144522935897,0.2140003207311497,0.2141849746761465,0.2141367384344961,0.213889376517994,0.0,0.213708,0.0
AMD_RUB,2026-07-18,0.213708,0.1444444444444445,0.20868,-0.0240943070730305,0.2138412622827928,0.2140646967398782,0.2140479361133256,0.2142275090351761,0.214115918332556,0.2138412622827928,0.0,0.213275,0.002026129110749325
AMD_RUB,2026-07-21,0.214019,0.12222222222222223,0.208954,-0.024239784833025385,0.2141283169934889,0.2144035154768946,0.2143014986983626,0.2145245858683781,0.2144666572499184,0.2141283169934889,0.0,0.212743,0.005962087478214548
AMD_RUB,2026-07-22,0.21423,0.12222222222222223,0.211297,-0.013880935365859387,0.2144492335968181,0.2146246995047752,0.2146190140478146,0.2147044583883233,0.2146434812316447,0.2144492335968181,0.0,0.212743,0.006941138029221006
AMD_RUB,2026-07-23,0.213894,0.15555555555555556,0.212272,-0.0076411396698576,0.2138882296824109,0.2141299829612395,0.2141066280296912,0.2142175592435197,0.214257847748949,0.2138882296824109,2.6977463552553845e-05,0.212743,0.005381170112298677
AMD_RUB,2026-07-24,0.21425,0.12222222222222223,0.213651,-0.002803637708225042,0.2143278169271724,0.2147193428873415,0.2144668684668928,0.2146069771586821,0.2147012581584625,0.2143278169271724,0.0,0.212743,0.007033838973162233
AMD_RUB,2026-07-25,0.213275,0.19999999999999996,0.213708,0.002026129110749325,0.2130070876009525,0.2131717351653678,0.2133114115649465,0.2133489540034575,0.2135124680400125,0.2130070876009525,0.0012561828580353934,0.212743,0.00249443207126951
AMD_RUB,2026-07-28,0.212743,0.2222222222222222,0.213275,0.00249443207126951,0.2127586090254837,0.2128258414881093,0.2127718343425019,0.2127909919131204,0.212974335914409,0.2127586090254837,0.0,0.214705,0.0
AMD_RUB,2026-07-29,0.214705,0.07777777777777772,0.212743,-0.009222395096430996,0.215005000251735,0.2151921305341837,0.2152055219413441,0.2150965125769831,0.2152517415796338,0.215005000251735,0.0,0.216704,0.0
AMD_RUB,2026-07-30,0.216704,0.033333333333333326,0.212743,-0.018618708958696738,0.2170218238805597,0.2173387539013941,0.2173829147944419,0.2172978345836197,0.217319981274265,0.2170218238805597,0.0,0.216995,0.0
AMD_RUB,2026-07-31,0.217814,0.0,0.212743,-0.023836271933741746,0.2182049342605653,0.2184385093058047,0.2185702192011701,0.2184984365805125,0.2184093866335751,0.2182049342605653,0.0,0.216995,0.0037600888831756185
AMD_RUB,2026-08-01,0.216995,0.022222222222222254,0.212743,-0.019986556549451716,0.2170407082311625,0.2173264789885108,0.2174469737806539,0.2175603693766612,0.2174091924428332,0.2170407082311625,0.0,0.218779,0.0
AMD_RUB,2026-08-04,0.218779,0.0,0.212743,-0.028372261367001564,0.219272746134561,0.2194484912152728,0.2194543671028349,0.219459518272781,0.2193675908553763,0.219272746134561,0.0,0.221034,0.0
AMD_RUB,2026-08-05,0.221054,0.0,0.214705,-0.029570806455368963,0.2216187832228731,0.2218679379930853,0.2219377582619792,0.2218545523276735,0.2217065256157132,0.2216187832228731,0.0,0.221034,9.047563038891966e-05
AMD_RUB,2026-08-06,0.221034,0.011111111111111072,0.216704,-0.019981172474896634,0.2212567106924668,0.2213124302647205,0.2215665281151906,0.2217729944130686,0.221537709513232,0.2212567106924668,0.0,0.222274,0.0
AMD_RUB,2026-08-07,0.222274,0.0,0.216995,-0.024327749487315403,0.222755281937538,0.2229622419228814,0.2231582543115668,0.2230817533618528,0.2229301269133652,0.222755281937538,0.0,0.224394,0.0
AMD_RUB,2026-08-08,0.224394,0.0,0.216995,-0.03409755985160956,0.2249041159817234,0.2251677643222435,0.225324430624117,0.225226345023668,0.2250375203684652,0.2249041159817234,0.0,0.225023,0.0
AMD_RUB,2026-08-11,0.225773,0.0,0.218779,-0.03196833334095137,0.2262345798124011,0.2264924835697321,0.2266486517716152,0.2266104601505771,0.2264080860723017,0.2262345798124011,0.0,0.225023,0.00332192069025083
AMD_RUB,2026-08-12,0.225023,0.011111111111111072,0.221034,-0.018046997294533837,0.2252028062597584,0.2253061858113446,0.2256999388104774,0.2257870093586333,0.2255113224081281,0.2252028062597584,0.0,0.226825,0.0
AMD_RUB,2026-08-13,0.226825,0.0,0.221034,-0.026199589203470916,0.2273328973178551,0.2275413285189791,0.227744015775043,0.2276182392386786,0.2274945609343606,0.2273328973178551,0.0,0.229065,0.0
AMD_RUB,2026-08-14,0.229065,0.0,0.222274,-0.03055238129515819,0.2295904213568396,0.229813952090711,0.2299875994379981,0.2299070766629999,0.2297411731530004,0.2295904213568396,0.0,0.228207,0.003745661711741199
AMD_RUB,2026-08-15,0.231111,0.0,0.224394,-0.02993395545335437,0.2316535674434881,0.2317176492971753,0.2319376053335193,0.2319242091637474,0.2317595152674304,0.2316535674434881,0.0,0.227082,0.017433181458260335
AMD_RUB,2026-08-18,0.232595,0.0,0.225023,-0.03364989356643541,0.2330858773471672,0.2333066195410023,0.2335183690672606,0.23343793467217,0.2332916252222391,0.2330858773471672,0.0,0.227082,0.023702143210301126
AMD_RUB,2026-08-19,0.233168,0.0,0.225023,-0.03619629993378448,0.2335364755650187,0.2337656479056364,0.2340159496854315,0.2340208221686841,0.2337551846918935,0.2335364755650187,0.0,0.227082,0.02610135181500026
AMD_RUB,2026-08-20,0.233257,0.0,0.226825,-0.028356662625371953,0.2335238669147255,0.2337396045390426,0.2339019518944499,0.2340295021074713,0.233747641341107,0.2335238669147255,0.0,0.227082,0.026472946149526
KGS_RUB,2025-07-12,0.890629,1.0,0.890828,0.0002233876797765104,0.8902932019877424,0.8905373457149666,0.8903465605642417,0.8905902768332338,0.8905843626660841,0.8902932019877424,0.0003770346712913931,0.891463,0.0
KGS_RUB,2025-07-15,0.896264,0.9333333333333333,0.890629,-0.006326989127908417,0.8972109591938634,0.896355457441863,0.8965952034972862,0.8962250318321786,0.8961526819306862,0.8961526819306862,0.0001242023213179915,0.891463,0.0053566806208884266
KGS_RUB,2025-07-16,0.891463,0.9777777777777777,0.890629,-0.000936416846969952,0.8902090371865276,0.8912687062327735,0.8912945620240718,0.891424240572208,0.8914430096943105,0.8902090371865276,0.001406634726816989,0.891464,0.0
KGS_RUB,2025-07-17,0.891464,0.9666666666666667,0.890629,-0.0009375396489447684,0.891257603355451,0.8913594101330801,0.8913042978375516,0.8914252405287296,0.8914612437538469,0.891257603355451,0.00023152549575644428,0.892947,0.0
KGS_RUB,2025-07-18,0.894061,0.9333333333333333,0.890629,-0.003853456377459066,0.8944808616025386,0.8940680463687298,0.8943646205832141,0.8940221276151998,0.894065550335919,0.8940221276151998,4.3478448115015987e-05,0.892947,0.0012459999932889908
KGS_RUB,2025-07-19,0.895516,0.9222222222222223,0.890629,-0.005487133250769933,0.8955586557742172,0.8955230578360307,0.8957315454383655,0.8954770643540578,0.8955371811860118,0.8954770643540578,4.347844811499831e-05,0.892947,0.0028687371303247875
KGS_RUB,2025-07-22,0.895682,0.9,0.891463,-0.004732669779901099,0.8955351279432544,0.8956348314468755,0.8956841921202864,0.8956430571366354,0.8957031851123256,0.8955351279432544,0.00016397790370418607,0.892947,0.0030535390908826257
KGS_RUB,2025-07-23,0.892947,0.9555555555555556,0.891463,-0.0016646792968413055,0.8925752510784012,0.8928551071704854,0.892845682928769,0.8929081760501911,0.8928858594070532,0.8925752510784012,0.00041631689405850276,0.897866,0.0
KGS_RUB,2025-07-24,0.897866,0.7777777777777778,0.891464,-0.007181445352812922,0.8987590794276417,0.8981407519828672,0.8982180661925684,0.8979620730459075,0.8979532899554646,0.8979532899554646,0.0,0.90332,0.0
KGS_RUB,2025-07-25,0.90332,0.6333333333333333,0.892947,-0.011616590906291151,0.9050418879640764,0.9036314233229958,0.9040398827106398,0.903416656632314,0.9036223547113792,0.903416656632314,0.0,0.911257,0.0
KGS_RUB,2025-07-26,0.911257,0.5333333333333333,0.892947,-0.02050513636307635,0.9122217213295648,0.9114855718997796,0.911832630726092,0.9111184798806928,0.9115160478833524,0.9111184798806928,0.0001520099371605931,0.911549,0.0
KGS_RUB,2025-07-29,0.911549,0.5111111111111111,0.892947,-0.020832143453082888,0.9121874626866529,0.9117127645461626,0.9118657500690952,0.9117202138025218,0.9117972967085572,0.9117127645461626,0.0,0.911076,0.000518896954524723
KGS_RUB,2025-07-30,0.94163,0.2777777777777778,0.892947,-0.054519473160221064,0.949859998454796,0.941984291353686,0.9420083188027156,0.9414868628828712,0.941203988803708,0.941203988803708,0.00045241888670914383,0.911076,0.032447989125240245
KGS_RUB,2025-07-31,0.935788,0.33333333333333337,0.897866,-0.042235701095709045,0.934462791907564,0.9354618023063452,0.9357474314381966,0.9359637665488462,0.9356919302839832,0.934462791907564,0.0014161413615433945,0.911076,0.02640769063078385
KGS_RUB,2025-08-01,0.918425,0.4444444444444444,0.90332,-0.016721649028029972,0.9150638041703572,0.9183104768326534,0.9182574623162028,0.9184852978687956,0.9179207555651828,0.9150638041703572,0.003659739041993514,0.907772,0.011599205161009362
KGS_RUB,2025-08-02,0.918569,0.43333333333333335,0.911257,-0.008024081022148511,0.9195781577233408,0.9186219437187628,0.9186974335493652,0.9186032949258106,0.9185332366910762,0.9185332366910762,3.8933720737083345e-05,0.907772,0.011754152382673426
KGS_RUB,2025-08-05,0.911076,0.5333333333333333,0.911549,0.000518896954524723,0.9102562623625756,0.9110538776272772,0.9109695045949296,0.911110015173414,0.9110092039275864,0.9102562623625756,0.0008997467142415979,0.907772,0.0036264812156175485
KGS_RUB,2025-08-06,0.915369,0.4666666666666667,0.911076,-0.004712010853101159,0.9163478726802012,0.9154130221026812,0.9156953213392932,0.9154031754532804,0.915141617540394,0.915141617540394,0.0002484052437934457,0.907772,0.008299385275227765
KGS_RUB,2025-08-07,0.916997,0.4555555555555556,0.911076,-0.006498908982346099,0.9170493012703153,0.9170008384683446,0.917256837183356,0.91703123623493,0.9168240184236036,0.9168240184236036,0.00018863919554408144,0.907772,0.010060011101453907
KGS_RUB,2025-08-08,0.907772,0.5666666666666667,0.911076,0.0036264812156175485,0.9062564817569496,0.907645519803289,0.9076817675465568,0.9078058918180268,0.9078094565688324,0.9062564817569496,0.0016694921665907371,0.911235,0.0
KGS_RUB,2025-08-09,0.912288,0.4555555555555556,0.907772,-0.004974817465178442,0.9136659729208622,0.9124528386838048,0.912712485044277,0.912322060423635,0.9122577761433368,0.9122577761433368,3.312973168909459e-05,0.911235,0.0011542407660738393
KGS_RUB,2025-08-12,0.911235,0.5111111111111111,0.907772,-0.0038148345619825174,0.9108898064258464,0.9112128737665044,0.9112987752596552,0.9112690211097054,0.9112548604212884,0.9108898064258464,0.0003788194858117115,0.911313,0.0
KGS_RUB,2025-08-13,0.914384,0.43333333333333335,0.907772,-0.007283767289583674,0.914939081774387,0.9144655049927164,0.9147903834994964,0.914418138678142,0.9143787922764572,0.9143787922764572,5.695335376311047e-06,0.911313,0.003358545206390242
KGS_RUB,2025-08-14,0.911313,0.48888888888888893,0.907772,-0.003900759221478539,0.9111646096707284,0.9112908718725404,0.9113339658992368,0.9113470240218484,0.9113302464646243,0.9111646096707284,0.00016283135352135677,0.912868,0.0
KGS_RUB,2025-08-15,0.912868,0.4222222222222223,0.907772,-0.005613744420405112,0.9135824791687198,0.9130217688525788,0.9131629285817744,0.912902082078031,0.912891686000024,0.912891686000024,0.0,0.915211,0.0
KGS_RUB,2025-08-16,0.915211,0.4,0.911235,-0.004363309135404126,0.915965628577868,0.9154066649129764,0.915588733355262,0.9152451695543242,0.9152347467933676,0.9152347467933676,0.0,0.916084,0.0
KGS_RUB,2025-08-19,0.919675,0.30000000000000004,0.911235,-0.009262155206944424,0.9209073930420304,0.9201074199228688,0.9201998372208364,0.9198477400872956,0.919766520380925,0.919766520380925,0.0,0.916084,0.0039046402261668643
KGS_RUB,2025-08-20,0.918772,0.3111111111111111,0.911313,-0.00818489366441606,0.9187195694551364,0.9189593478215272,0.9189084103240384,0.9188796939494732,0.9187958391899091,0.9187195694551364,5.7065893239662165e-05,0.916084,0.0029256442294715375
KGS_RUB,2025-08-21,0.916084,0.37777777777777777,0.911313,-0.005235303348026386,0.915855552643975,0.9161322988197982,0.9161393899402368,0.916044170089337,0.9160746384104588,0.915855552643975,0.00024937380854267487,0.917743,0.0
KGS_RUB,2025-08-22,0.917743,0.34444444444444444,0.912868,-0.005340312071405682,0.9185497842824256,0.9179297016396796,0.9179875060819416,0.9177030979585916,0.9178040099518638,0.9177030979585916,4.3478448114948624e-05,0.91913,0.0
KGS_RUB,2025-08-23,0.923621,0.23333333333333328,0.915211,-0.009189137805380429,0.9243491889982268,0.9238130341826656,0.9243043975501688,0.9236554835430676,0.9237706589701778,0.9236554835430676,0.0,0.91913,0.004862384029813119
KGS_RUB,2025-08-26,0.923471,0.24444444444444446,0.916084,-0.00806367101706834,0.9242505445778072,0.9235660975685104,0.9237683012296888,0.9235054779427928,0.9235615661488108,0.9235054779427928,0.0,0.91913,0.004700743174393175
KGS_RUB,2025-08-27,0.921887,0.24444444444444446,0.916084,-0.00633457193881784,0.9204906502478996,0.9218042922948424,0.9219803882144002,0.9219475251614124,0.9217581187397764,0.9204906502478996,0.0015146647605405613,0.91913,0.0029906051392415874
KGS_RUB,2025-08-28,0.920917,0.25555555555555554,0.916084,-0.0052757170739800895,0.9210663668336893,0.9209655536307064,0.9210469352689888,0.9208769599579972,0.9209782209538406,0.9208769599579972,4.347844811503488e-05,0.91913,0.0019404571747508007
KGS_RUB,2025-08-29,0.91913,0.2777777777777778,0.917743,-0.0015113163489125247,0.919262352064156,0.9191784594144654,0.9193443140604184,0.919090037653984,0.9191375681709658,0.919090037653984,4.34784481150633e-05,0.919217,0.0
KGS_RUB,2025-08-30,0.919217,0.2666666666666667,0.91913,-9.465472784040149e-05,0.9202557164978822,0.919302140692646,0.91946027095617,0.919177033871359,0.919224568887329,0.919177033871359,4.347844811506874e-05,0.92033,0.0
KGS_RUB,2025-09-02,0.92033,0.23333333333333328,0.91913,-0.0013055824529718092,0.92074512070593,0.9205267593149116,0.9209606210251756,0.9202899854798464,0.9204039553674612,0.9202899854798464,4.347844811487618e-05,0.922325,0.0
KGS_RUB,2025-09-03,0.922325,0.18888888888888888,0.91913,-0.003476113281037446,0.9221565103722956,0.9224220340352676,0.9229057074224432,0.9223594351566928,0.9224234367040852,0.9221565103722956,0.00018267923747521413,0.924652,0.0
KGS_RUB,2025-09-04,0.924652,0.1444444444444445,0.91913,-0.00600785525442541,0.9256172279164874,0.9248965428248396,0.9253011654408568,0.924760383174246,0.925033365562406,0.924760383174246,0.0,0.929648,0.0
KGS_RUB,2025-09-05,0.929648,0.09999999999999998,0.91913,-0.011443430200298138,0.9312663035931928,0.930085109105342,0.93062231175892,0.929822613289123,0.9300998440013232,0.929822613289123,0.0,0.932597,0.0
KGS_RUB,2025-09-06,0.932597,0.07777777777777772,0.919217,-0.014555866569047417,0.9340370637989408,0.9329396848594664,0.9335744024398844,0.9327721671918792,0.9330502773265816,0.9327721671918792,0.0,0.941563,0.0
KGS_RUB,2025-09-09,0.941563,0.033333333333333326,0.92033,-0.023071072332750273,0.9440907461294784,0.942057396782336,0.942770787590801,0.941739851251599,0.94218049650793,0.941739851251599,0.0,0.949935,0.0
KGS_RUB,2025-09-10,0.951887,0.0,0.922325,-0.032051608706258734,0.9546190211850708,0.95238681771793,0.9531106058376791,0.9520657903808144,0.9525515414879112,0.9520657903808144,0.0,0.947252,0.004869275449712052
KGS_RUB,2025-09-11,0.971082,0.0,0.924652,-0.05021348572219599,0.9755135057779108,0.9715918966465168,0.9721068917115316,0.9712643957261544,0.971513002209806,0.9712643957261544,0.0,0.947252,0.0245396372293998
KGS_RUB,2025-09-12,0.979585,0.0,0.929648,-0.053716030153348374,0.980309414607163,0.9799535720460272,0.9802428986586338,0.9794360933457064,0.9796533552336578,0.9794360933457064,0.00015200993716081706,0.947252,0.03300683452686602
KGS_RUB,2025-09-13,0.964892,0.022222222222222254,0.932597,-0.03462910560510055,0.9630338316185616,0.9648257864661108,0.9650179933289276,0.9650732330750652,0.9647400983116656,0.9630338316185616,0.0019257786171285225,0.947252,0.01828183879646633
KGS_RUB,2025-09-16,0.949935,0.0444444444444444,0.941563,-0.008891598331710077,0.9468185236158306,0.9499663117711664,0.9498553102375538,0.9501134237418926,0.9499816603185524,0.9468185236158306,0.003280725927741732,0.947252,0.002824403774995122
KGS_RUB,2025-09-17,0.947252,0.05555555555555558,0.949935,0.002824403774995122,0.9474863743838692,0.9473019420944492,0.9473861551036854,0.947287365810368,0.947315170726028,0.947287365810368,0.0,0.949099,0.0
KGS_RUB,2025-09-18,0.949099,0.05555555555555558,0.947252,-0.0019498507261003863,0.9501028740054982,0.9491662320007724,0.9494711312657876,0.9491344347684192,0.9489884014851544,0.9489884014851544,0.00011653000882482005,0.951086,0.0
KGS_RUB,2025-09-19,0.951086,0.0444444444444444,0.947252,-0.004047497392457344,0.9515070285248284,0.9511632213608746,0.9515213079060522,0.9511215089533932,0.9506337586022088,0.9506337586022088,0.0004755000050376188,0.953123,0.0
KGS_RUB,2025-09-20,0.955865,0.033333333333333326,0.947252,-0.009092617381647104,0.9565446790340444,0.9561117828839087,0.956555103878769,0.95590068737815,0.9560121050308186,0.95590068737815,0.0,0.953123,0.0028686059223843445
KGS_RUB,2025-09-23,0.960762,0.033333333333333326,0.947252,-0.01426230823476754,0.9616802484244956,0.961157684524032,0.9615519554699676,0.9609424573482482,0.9609176771137792,0.9609176771137792,0.0,0.948121,0.013157264754434515
KGS_RUB,2025-09-24,0.953123,0.05555555555555558,0.947252,-0.006197928323191791,0.9523488220015788,0.9532100041125308,0.953201343841337,0.9533020225353775,0.9532163540141037,0.9523488220015788,0.0008122540306143878,0.945072,0.008446968544458616
KGS_RUB,2025-09-25,0.960451,0.0444444444444444,0.949099,-0.011960817575405756,0.961534394517108,0.9606789251954888,0.9610692327113596,0.9602372053706996,0.9605832263419236,0.9602372053706996,0.00022259816409217126,0.931923,0.029702712579819383
KGS_RUB,2025-09-26,0.956054,0.05555555555555558,0.951086,-0.0052235023962080955,0.9553727237324832,0.9559944048583234,0.9561188741432366,0.9560896944344964,0.9561436715220016,0.9553727237324832,0.0007125918279896271,0.926341,0.031078788436636414
KGS_RUB,2025-09-27,0.95611,0.05555555555555558,0.953123,-0.00313390821541392,0.956070079803167,0.956122735097004,0.9561898915631484,0.9561456965252656,0.956226614258078,0.956070079803167,4.175272388424495e-05,0.926341,0.031135538797837117
KGS_RUB,2025-09-30,0.948121,0.1444444444444445,0.953123,0.005248011012219894,0.9464147409974288,0.948061899357859,0.9479259397056878,0.9481563982546268,0.9481875366838318,0.9464147409974288,0.001799621570001248,0.926341,0.0229717514958534
